DB,id,start_date,model_name,dataset_name,method_name,num_folds,num_test_rounds,seed,cv_seed,commit_hash,id,optuna_study_id,experiment_id,start_date,end_date,is_complete,best_trial_number,fold,err_msg,best_avg_train_loss,best_avg_train_loss_epoch,best_avg_val_acc,best_avg_val_acc_epoch,best_avg_val_loss,best_avg_val_loss_epoch,id,study_id,final_train_loss,test_acc,test_loss,created_at
2025_11_10_experiments,1,2025-11-27 15:43:27,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 15:43:27,2025-11-27 15:58:31,1,,0,,,,,,,,3,1,1.08687233924866,0.479999989271164,1.06231582164764,2025-11-27 15:48:14
2025_11_10_experiments,1,2025-11-27 15:43:27,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 15:43:27,2025-11-27 15:58:31,1,,0,,,,,,,,5,1,1.08626508712769,0.453333348035812,1.07082879543304,2025-11-27 15:53:17
2025_11_10_experiments,1,2025-11-27 15:43:27,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 15:43:27,2025-11-27 15:58:31,1,,0,,,,,,,,8,1,1.08679521083832,0.443333327770233,1.06549632549286,2025-11-27 15:58:31
2025_11_10_experiments,2,2025-11-27 15:43:57,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 15:43:57,2025-11-27 15:50:16,1,,1,,,,,,,,1,2,1.07509219646454,0.46000000834465,1.04412353038788,2025-11-27 15:45:54
2025_11_10_experiments,2,2025-11-27 15:43:57,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 15:43:57,2025-11-27 15:50:16,1,,1,,,,,,,,2,2,1.07272911071777,0.456666678190231,1.04566836357117,2025-11-27 15:48:05
2025_11_10_experiments,2,2025-11-27 15:43:57,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 15:43:57,2025-11-27 15:50:16,1,,1,,,,,,,,4,2,1.07961487770081,0.479999989271164,1.04538869857788,2025-11-27 15:50:16
2025_11_10_experiments,3,2025-11-27 15:51:01,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 15:51:01,2025-11-27 16:02:08,1,,2,,,,,,,,6,3,1.09212946891785,0.469999998807907,1.07352018356323,2025-11-27 15:54:33
2025_11_10_experiments,3,2025-11-27 15:51:01,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 15:51:01,2025-11-27 16:02:08,1,,2,,,,,,,,7,3,1.09304738044739,0.393333345651627,1.07611858844757,2025-11-27 15:58:23
2025_11_10_experiments,3,2025-11-27 15:51:01,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 15:51:01,2025-11-27 16:02:08,1,,2,,,,,,,,9,3,1.09287774562836,0.479999989271164,1.07792246341705,2025-11-27 16:02:08
2025_11_10_experiments,4,2025-11-27 15:59:18,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 15:59:18,2025-11-27 16:09:21,1,,3,,,,,,,,10,4,1.08987998962402,0.403333336114883,1.08174276351929,2025-11-27 16:02:34
2025_11_10_experiments,4,2025-11-27 15:59:18,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 15:59:18,2025-11-27 16:09:21,1,,3,,,,,,,,13,4,1.08975660800934,0.419999986886978,1.08029282093048,2025-11-27 16:06:03
2025_11_10_experiments,4,2025-11-27 15:59:18,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 15:59:18,2025-11-27 16:09:21,1,,3,,,,,,,,15,4,1.08878910541534,0.409999996423721,1.07871472835541,2025-11-27 16:09:20
2025_11_10_experiments,5,2025-11-27 16:02:52,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 16:02:52,2025-11-27 16:07:36,1,,4,,,,,,,,11,5,1.07764422893524,0.46000000834465,1.04949057102203,2025-11-27 16:04:25
2025_11_10_experiments,5,2025-11-27 16:02:52,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 16:02:52,2025-11-27 16:07:36,1,,4,,,,,,,,12,5,1.07637906074524,0.436666667461395,1.06136035919189,2025-11-27 16:06:01
2025_11_10_experiments,5,2025-11-27 16:02:52,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 16:02:52,2025-11-27 16:07:36,1,,4,,,,,,,,14,5,1.0770400762558,0.453333348035812,1.05483150482178,2025-11-27 16:07:36
