DB,id,start_date,model_name,dataset_name,method_name,num_folds,num_test_rounds,seed,cv_seed,commit_hash,id,optuna_study_id,experiment_id,start_date,end_date,is_complete,best_trial_number,fold,err_msg,best_avg_train_loss,best_avg_train_loss_epoch,best_avg_val_acc,best_avg_val_acc_epoch,best_avg_val_loss,best_avg_val_loss_epoch,id,study_id,final_train_loss,test_acc,test_loss,created_at
2025_11_11_experiments,1,2025-11-27 16:55:54,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 16:55:54,2025-11-27 17:13:23,1,,0,,,,,,,,4,1,1.091099858284,0.283333331346512,1.10508275032043,2025-11-27 17:01:23
2025_11_11_experiments,1,2025-11-27 16:55:54,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 16:55:54,2025-11-27 17:13:23,1,,0,,,,,,,,7,1,1.09182190895081,0.256666660308838,1.10326075553894,2025-11-27 17:07:20
2025_11_11_experiments,1,2025-11-27 16:55:54,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 16:55:54,2025-11-27 17:13:23,1,,0,,,,,,,,12,1,1.09210824966431,0.323333323001862,1.10501420497894,2025-11-27 17:13:23
2025_11_11_experiments,2,2025-11-27 16:56:23,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 16:56:23,2025-11-27 17:03:11,1,,1,,,,,,,,1,2,1.0775591135025,0.453333348035812,1.0516471862793,2025-11-27 16:58:28
2025_11_11_experiments,2,2025-11-27 16:56:23,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 16:56:23,2025-11-27 17:03:11,1,,1,,,,,,,,2,2,1.08832824230194,0.453333348035812,1.06533432006836,2025-11-27 17:00:49
2025_11_11_experiments,2,2025-11-27 16:56:23,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 16:56:23,2025-11-27 17:03:11,1,,1,,,,,,,,5,2,1.08675408363342,0.443333327770233,1.05544078350067,2025-11-27 17:03:11
2025_11_11_experiments,3,2025-11-27 16:56:54,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 16:56:54,2025-11-27 17:09:35,1,,2,,,,,,,,3,3,1.09875357151032,0.340000003576279,1.10265815258026,2025-11-27 17:00:57
2025_11_11_experiments,3,2025-11-27 16:56:54,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 16:56:54,2025-11-27 17:09:35,1,,2,,,,,,,,6,3,1.09394490718842,0.313333332538605,1.10830163955688,2025-11-27 17:05:12
2025_11_11_experiments,3,2025-11-27 16:56:54,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 16:56:54,2025-11-27 17:09:35,1,,2,,,,,,,,9,3,1.09841275215149,0.310000002384186,1.10340619087219,2025-11-27 17:09:35
2025_11_11_experiments,4,2025-11-27 17:03:57,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 17:03:57,2025-11-27 17:15:29,1,,3,,,,,,,,8,4,1.09410095214844,0.306666672229767,1.10894513130188,2025-11-27 17:07:46
2025_11_11_experiments,4,2025-11-27 17:03:57,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 17:03:57,2025-11-27 17:15:29,1,,3,,,,,,,,10,4,1.09357154369354,0.28999999165535,1.10721290111542,2025-11-27 17:11:47
2025_11_11_experiments,4,2025-11-27 17:03:57,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 17:03:57,2025-11-27 17:15:29,1,,3,,,,,,,,14,4,1.09202826023102,0.313333332538605,1.10544455051422,2025-11-27 17:15:29
2025_11_11_experiments,5,2025-11-27 17:10:21,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 17:10:21,2025-11-27 17:15:32,1,,4,,,,,,,,11,5,1.0873703956604,0.409999996423721,1.06849706172943,2025-11-27 17:12:07
2025_11_11_experiments,5,2025-11-27 17:10:21,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 17:10:21,2025-11-27 17:15:32,1,,4,,,,,,,,13,5,1.0843962430954,0.419999986886978,1.06890869140625,2025-11-27 17:13:55
2025_11_11_experiments,5,2025-11-27 17:10:21,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 17:10:21,2025-11-27 17:15:32,1,,4,,,,,,,,15,5,1.08436715602875,0.409999996423721,1.070929646492,2025-11-27 17:15:32
