DB,id,start_date,model_name,dataset_name,method_name,num_folds,num_test_rounds,seed,cv_seed,commit_hash,id,optuna_study_id,experiment_id,start_date,end_date,is_complete,best_trial_number,fold,err_msg,best_avg_train_loss,best_avg_train_loss_epoch,best_avg_val_acc,best_avg_val_acc_epoch,best_avg_val_loss,best_avg_val_loss_epoch,id,study_id,final_train_loss,test_acc,test_loss,created_at
2025_11_13_experiments,1,2025-11-27 21:23:20,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 21:23:20,2025-11-27 21:41:35,1,,0,,,,,,,,7,1,1.09699773788452,0.360000014305115,1.0961936712265,2025-11-27 21:29:56
2025_11_13_experiments,1,2025-11-27 21:23:20,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 21:23:20,2025-11-27 21:41:35,1,,0,,,,,,,,12,1,1.09267961978912,0.366666674613953,1.09530806541443,2025-11-27 21:36:22
2025_11_13_experiments,1,2025-11-27 21:23:20,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 21:23:20,2025-11-27 21:41:35,1,,0,,,,,,,,15,1,1.0950962305069,0.333333343267441,1.10011923313141,2025-11-27 21:41:35
2025_11_13_experiments,2,2025-11-27 21:23:50,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 21:23:50,2025-11-27 21:31:35,1,,1,,,,,,,,1,2,1.07526338100433,0.46000000834465,1.04762947559357,2025-11-27 21:26:06
2025_11_13_experiments,2,2025-11-27 21:23:50,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 21:23:50,2025-11-27 21:31:35,1,,1,,,,,,,,3,2,1.08369243144989,0.443333327770233,1.05007791519165,2025-11-27 21:28:50
2025_11_13_experiments,2,2025-11-27 21:23:50,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 21:23:50,2025-11-27 21:31:35,1,,1,,,,,,,,8,2,1.0822821855545,0.46000000834465,1.05263650417328,2025-11-27 21:31:35
2025_11_13_experiments,3,2025-11-27 21:24:20,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 21:24:20,2025-11-27 21:38:46,1,,2,,,,,,,,4,3,1.09951341152191,0.400000005960465,1.09930074214935,2025-11-27 21:29:27
2025_11_13_experiments,3,2025-11-27 21:24:20,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 21:24:20,2025-11-27 21:38:46,1,,2,,,,,,,,11,3,1.09725022315979,0.366666674613953,1.10279333591461,2025-11-27 21:34:21
2025_11_13_experiments,3,2025-11-27 21:24:20,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 21:24:20,2025-11-27 21:38:46,1,,2,,,,,,,,14,3,1.10033822059631,0.333333343267441,1.09996485710144,2025-11-27 21:38:46
2025_11_13_experiments,4,2025-11-27 21:24:50,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 21:24:51,2025-11-27 21:38:11,1,,3,,,,,,,,5,4,1.09709405899048,0.349999994039536,1.10253548622131,2025-11-27 21:29:35
2025_11_13_experiments,4,2025-11-27 21:24:50,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 21:24:51,2025-11-27 21:38:11,1,,3,,,,,,,,10,4,1.09544479846954,0.363333344459534,1.10189127922058,2025-11-27 21:34:09
2025_11_13_experiments,4,2025-11-27 21:24:50,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 21:24:51,2025-11-27 21:38:11,1,,3,,,,,,,,13,4,1.09551584720612,0.330000013113022,1.09974229335785,2025-11-27 21:38:11
2025_11_13_experiments,5,2025-11-27 21:25:21,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 21:25:21,2025-11-27 21:32:05,1,,4,,,,,,,,2,5,1.08650016784668,0.42333334684372,1.06533944606781,2025-11-27 21:27:32
2025_11_13_experiments,5,2025-11-27 21:25:21,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 21:25:21,2025-11-27 21:32:05,1,,4,,,,,,,,6,5,1.08306217193604,0.426666676998138,1.06219625473022,2025-11-27 21:29:48
2025_11_13_experiments,5,2025-11-27 21:25:21,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 21:25:21,2025-11-27 21:32:05,1,,4,,,,,,,,9,5,1.08385741710663,0.446666657924652,1.06959426403046,2025-11-27 21:32:05
