DB,id,start_date,model_name,dataset_name,method_name,num_folds,num_test_rounds,seed,cv_seed,commit_hash,id,optuna_study_id,experiment_id,start_date,end_date,is_complete,best_trial_number,fold,err_msg,best_avg_train_loss,best_avg_train_loss_epoch,best_avg_val_acc,best_avg_val_acc_epoch,best_avg_val_loss,best_avg_val_loss_epoch,id,study_id,final_train_loss,test_acc,test_loss,created_at
2025_11_14_experiments,1,2025-11-27 21:45:22,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 21:45:22,2025-11-27 22:03:26,1,,0,,,,,,,,7,1,1.09274315834045,0.473333328962326,1.07354497909546,2025-11-27 21:51:52
2025_11_14_experiments,1,2025-11-27 21:45:22,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 21:45:22,2025-11-27 22:03:26,1,,0,,,,,,,,12,1,1.09107983112335,0.466666668653488,1.0744024515152,2025-11-27 21:58:17
2025_11_14_experiments,1,2025-11-27 21:45:22,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 21:45:22,2025-11-27 22:03:26,1,,0,,,,,,,,15,1,1.09028136730194,0.41333332657814,1.07832944393158,2025-11-27 22:03:26
2025_11_14_experiments,2,2025-11-27 21:45:52,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 21:45:52,2025-11-27 21:53:31,1,,1,,,,,,,,1,2,1.07415246963501,0.463333338499069,1.04382908344269,2025-11-27 21:48:05
2025_11_14_experiments,2,2025-11-27 21:45:52,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 21:45:52,2025-11-27 21:53:31,1,,1,,,,,,,,3,2,1.07281196117401,0.46000000834465,1.04498052597046,2025-11-27 21:50:46
2025_11_14_experiments,2,2025-11-27 21:45:52,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,2,10,2,2025-11-27 21:45:52,2025-11-27 21:53:31,1,,1,,,,,,,,8,2,1.07804954051971,0.466666668653488,1.04053688049316,2025-11-27 21:53:31
2025_11_14_experiments,3,2025-11-27 21:46:22,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 21:46:22,2025-11-27 22:00:46,1,,2,,,,,,,,4,3,1.09710907936096,0.453333348035812,1.08576786518097,2025-11-27 21:51:20
2025_11_14_experiments,3,2025-11-27 21:46:22,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 21:46:22,2025-11-27 22:00:46,1,,2,,,,,,,,11,3,1.09687113761902,0.386666655540466,1.08864295482636,2025-11-27 21:56:15
2025_11_14_experiments,3,2025-11-27 21:46:22,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,16,3,2025-11-27 21:46:22,2025-11-27 22:00:46,1,,2,,,,,,,,14,3,1.09500932693481,0.41333332657814,1.08640670776367,2025-11-27 22:00:35
2025_11_14_experiments,4,2025-11-27 21:46:52,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 21:46:52,2025-11-27 22:00:10,1,,3,,,,,,,,5,4,1.09316873550415,0.416666656732559,1.08183133602142,2025-11-27 21:51:32
2025_11_14_experiments,4,2025-11-27 21:46:52,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 21:46:52,2025-11-27 22:00:10,1,,3,,,,,,,,10,4,1.09306561946869,0.419999986886978,1.08161306381226,2025-11-27 21:56:08
2025_11_14_experiments,4,2025-11-27 21:46:52,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,21,4,2025-11-27 21:46:52,2025-11-27 22:00:10,1,,3,,,,,,,,13,4,1.09471309185028,0.406666666269302,1.08416187763214,2025-11-27 22:00:10
2025_11_14_experiments,5,2025-11-27 21:47:22,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 21:47:22,2025-11-27 21:54:04,1,,4,,,,,,,,2,5,1.08114588260651,0.443333327770233,1.05832982063293,2025-11-27 21:49:31
2025_11_14_experiments,5,2025-11-27 21:47:22,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 21:47:22,2025-11-27 21:54:04,1,,4,,,,,,,,6,5,1.07847690582275,0.469999998807907,1.05595290660858,2025-11-27 21:51:46
2025_11_14_experiments,5,2025-11-27 21:47:22,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,26,5,2025-11-27 21:47:22,2025-11-27 21:54:04,1,,4,,,,,,,,9,5,1.07772970199585,0.453333348035812,1.05768275260925,2025-11-27 21:54:04
