DB,id,start_date,model_name,dataset_name,method_name,num_folds,num_test_rounds,seed,cv_seed,commit_hash,id,optuna_study_id,experiment_id,start_date,end_date,is_complete,best_trial_number,fold,err_msg,best_avg_train_loss,best_avg_train_loss_epoch,best_avg_val_acc,best_avg_val_acc_epoch,best_avg_val_loss,best_avg_val_loss_epoch,id,study_id,final_train_loss,test_acc,test_loss,created_at
2025_11_9_experiments,1,2025-11-27 14:51:03,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 14:51:03,2025-11-27 15:04:44,1,,0,,,,,,,,1,1,1.07135403156281,0.476666659116745,1.0517463684082,2025-11-27 14:55:30
2025_11_9_experiments,1,2025-11-27 14:51:03,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 14:51:03,2025-11-27 15:04:44,1,,0,,,,,,,,2,1,1.07009398937225,0.476666659116745,1.052206158638,2025-11-27 15:00:08
2025_11_9_experiments,1,2025-11-27 14:51:03,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,1,6,1,2025-11-27 14:51:03,2025-11-27 15:04:44,1,,0,,,,,,,,3,1,1.06894218921661,0.483333319425583,1.05562901496887,2025-11-27 15:04:44
2025_11_9_experiments,2,2025-11-27 15:21:35,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,10,2,2025-11-27 15:21:35,2025-11-27 15:27:56,1,,1,,,,,,,,4,3,1.06993758678436,0.46000000834465,1.03675043582916,2025-11-27 15:23:34
2025_11_9_experiments,2,2025-11-27 15:21:35,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,10,2,2025-11-27 15:21:35,2025-11-27 15:27:56,1,,1,,,,,,,,6,3,1.07087087631226,0.469999998807907,1.03316450119019,2025-11-27 15:25:44
2025_11_9_experiments,2,2025-11-27 15:21:35,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,3,10,2,2025-11-27 15:21:35,2025-11-27 15:27:56,1,,1,,,,,,,,7,3,1.07149147987366,0.463333338499069,1.03931283950806,2025-11-27 15:27:56
2025_11_9_experiments,3,2025-11-27 15:21:38,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,16,3,2025-11-27 15:21:38,2025-11-27 15:32:33,1,,2,,,,,,,,5,4,1.07214665412903,0.463333338499069,1.05627954006195,2025-11-27 15:25:08
2025_11_9_experiments,3,2025-11-27 15:21:38,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,16,3,2025-11-27 15:21:38,2025-11-27 15:32:33,1,,2,,,,,,,,8,4,1.07702124118805,0.463333338499069,1.06211578845978,2025-11-27 15:28:49
2025_11_9_experiments,3,2025-11-27 15:21:38,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,4,16,3,2025-11-27 15:21:38,2025-11-27 15:32:33,1,,2,,,,,,,,10,4,1.07084393501282,0.496666669845581,1.06102645397186,2025-11-27 15:32:33
2025_11_9_experiments,4,2025-11-27 15:28:11,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,21,4,2025-11-27 15:28:11,2025-11-27 15:38:14,1,,3,,,,,,,,9,5,1.0744401216507,0.379999995231628,1.08790683746338,2025-11-27 15:31:25
2025_11_9_experiments,4,2025-11-27 15:28:11,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,21,4,2025-11-27 15:28:11,2025-11-27 15:38:14,1,,3,,,,,,,,12,5,1.07799744606018,0.379999995231628,1.07990455627441,2025-11-27 15:34:49
2025_11_9_experiments,4,2025-11-27 15:28:11,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,5,21,4,2025-11-27 15:28:11,2025-11-27 15:38:14,1,,3,,,,,,,,15,5,1.07786667346954,0.396666675806046,1.07620704174042,2025-11-27 15:38:14
2025_11_9_experiments,5,2025-11-27 15:32:47,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,6,26,5,2025-11-27 15:32:47,2025-11-27 15:37:30,1,,4,,,,,,,,11,6,1.07150077819824,0.449999988079071,1.04914605617523,2025-11-27 15:34:18
2025_11_9_experiments,5,2025-11-27 15:32:47,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,6,26,5,2025-11-27 15:32:47,2025-11-27 15:37:30,1,,4,,,,,,,,13,6,1.06684052944183,0.443333327770233,1.05287754535675,2025-11-27 15:35:54
2025_11_9_experiments,5,2025-11-27 15:32:47,GCN,IMDB-MULTI,ged_mixup,5,3,0,0,d165b43d478307d9e475b9abb17ec70bf9edad45,6,26,5,2025-11-27 15:32:47,2025-11-27 15:37:30,1,,4,,,,,,,,14,6,1.06721818447113,0.443333327770233,1.04681241512299,2025-11-27 15:37:30
