DB,id,start_date,model_name,dataset_name,method_name,num_folds,num_test_rounds,seed,cv_seed,commit_hash,id,optuna_study_id,experiment_id,start_date,end_date,is_complete,best_trial_number,fold,err_msg,best_avg_train_loss,best_avg_train_loss_epoch,best_avg_val_acc,best_avg_val_acc_epoch,best_avg_val_loss,best_avg_val_loss_epoch,id,study_id,final_train_loss,test_acc,test_loss,created_at
2025_11_4_experiments,1,2025-11-18 11:43:22,GIN,IMDB-BINARY,ged_mixup,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,1,101,1,2025-11-18 11:43:22,2025-11-18 12:22:16,1,,0,,,,,,,,3,1,0.52888560295105,0.589999973773956,0.735866367816925,2025-11-18 11:56:34
2025_11_4_experiments,1,2025-11-18 11:43:22,GIN,IMDB-BINARY,ged_mixup,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,1,101,1,2025-11-18 11:43:22,2025-11-18 12:22:16,1,,0,,,,,,,,14,1,0.526650130748749,0.540000021457672,0.730021953582764,2025-11-18 12:09:30
2025_11_4_experiments,1,2025-11-18 11:43:22,GIN,IMDB-BINARY,ged_mixup,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,1,101,1,2025-11-18 11:43:22,2025-11-18 12:22:16,1,,0,,,,,,,,25,1,0.527600646018982,0.574999988079071,0.76232385635376,2025-11-18 12:22:16
2025_11_4_experiments,2,2025-11-18 11:45:39,GIN,IMDB-BINARY,geomix,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,2,61,2,2025-11-18 11:45:39,2025-11-18 12:10:37,1,,0,,,,,,,,2,2,0.685382843017578,0.699999988079071,0.653723835945129,2025-11-18 11:53:56
2025_11_4_experiments,2,2025-11-18 11:45:39,GIN,IMDB-BINARY,geomix,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,2,61,2,2025-11-18 11:45:39,2025-11-18 12:10:37,1,,0,,,,,,,,7,2,0.690449774265289,0.7049999833107,0.6456538438797,2025-11-18 12:02:15
2025_11_4_experiments,2,2025-11-18 11:45:39,GIN,IMDB-BINARY,geomix,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,2,61,2,2025-11-18 11:45:39,2025-11-18 12:10:37,1,,0,,,,,,,,15,2,0.692399859428406,0.680000007152557,0.656191468238831,2025-11-18 12:10:37
2025_11_4_experiments,3,2025-11-18 11:45:59,GIN,IMDB-BINARY,submix,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,3,66,3,2025-11-18 11:45:59,2025-11-18 12:02:20,1,,0,,,,,,,,1,3,0.686088025569916,0.680000007152557,0.649877071380615,2025-11-18 11:51:21
2025_11_4_experiments,3,2025-11-18 11:45:59,GIN,IMDB-BINARY,submix,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,3,66,3,2025-11-18 11:45:59,2025-11-18 12:02:20,1,,0,,,,,,,,4,3,0.683628439903259,0.675000011920929,0.648673713207245,2025-11-18 11:56:44
2025_11_4_experiments,3,2025-11-18 11:45:59,GIN,IMDB-BINARY,submix,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,3,66,3,2025-11-18 11:45:59,2025-11-18 12:02:20,1,,0,,,,,,,,8,3,0.677409708499908,0.680000007152557,0.637120306491852,2025-11-18 12:02:20
2025_11_4_experiments,4,2025-11-18 11:47:00,GIN,IMDB-BINARY,if_mixup,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,4,36,4,2025-11-18 11:47:00,2025-11-18 12:25:22,1,,0,,,,,,,,6,4,0.683302819728851,0.649999976158142,0.643542230129242,2025-11-18 11:59:46
2025_11_4_experiments,4,2025-11-18 11:47:00,GIN,IMDB-BINARY,if_mixup,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,4,36,4,2025-11-18 11:47:00,2025-11-18 12:25:22,1,,0,,,,,,,,16,4,0.686347365379334,0.670000016689301,0.650943577289581,2025-11-18 12:12:31
