DB,id,start_date,model_name,dataset_name,method_name,num_folds,num_test_rounds,seed,cv_seed,commit_hash,id,optuna_study_id,experiment_id,start_date,end_date,is_complete,best_trial_number,fold,err_msg,best_avg_train_loss,best_avg_train_loss_epoch,best_avg_val_acc,best_avg_val_acc_epoch,best_avg_val_loss,best_avg_val_loss_epoch,id,study_id,final_train_loss,test_acc,test_loss,created_at
2025_11_2_experiments,14,2025-11-17 17:08:01,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,62,42,14,2025-11-17 17:08:01,2025-11-17 17:52:57,1,,0,,,,,,,,181,62,1.0945543050766,0.333333343267441,1.23095953464508,2025-11-17 17:22:54
2025_11_2_experiments,14,2025-11-17 17:08:01,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,62,42,14,2025-11-17 17:08:01,2025-11-17 17:52:57,1,,0,,,,,,,,184,62,1.09296774864197,0.333333343267441,1.77626991271973,2025-11-17 17:37:55
2025_11_2_experiments,14,2025-11-17 17:08:01,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,62,42,14,2025-11-17 17:08:01,2025-11-17 17:52:57,1,,0,,,,,,,,191,62,1.09409463405609,0.403333336114883,1.10863971710205,2025-11-17 17:52:57
2025_11_2_experiments,15,2025-11-17 17:32:21,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,63,46,15,2025-11-17 17:32:21,2025-11-17 17:50:09,1,,1,,,,,,,,185,63,1.09852361679077,0.333333343267441,1.09764420986176,2025-11-17 17:38:22
2025_11_2_experiments,15,2025-11-17 17:32:21,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,63,46,15,2025-11-17 17:32:21,2025-11-17 17:50:09,1,,1,,,,,,,,187,63,1.09856247901917,0.333333343267441,1.09821331501007,2025-11-17 17:44:16
2025_11_2_experiments,15,2025-11-17 17:32:21,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,63,46,15,2025-11-17 17:32:21,2025-11-17 17:50:09,1,,1,,,,,,,,189,63,1.09824216365814,0.403333336114883,1.09535992145538,2025-11-17 17:50:09
2025_11_2_experiments,16,2025-11-17 17:35:30,GIN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,64,43,16,2025-11-17 17:35:30,2025-11-17 17:39:05,1,,0,,,,,,,,182,64,1.08492600917816,0.466666668653488,1.06892228126526,2025-11-17 17:36:42
2025_11_2_experiments,16,2025-11-17 17:35:30,GIN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,64,43,16,2025-11-17 17:35:30,2025-11-17 17:39:05,1,,0,,,,,,,,183,64,1.09202146530151,0.443333327770233,1.07540833950043,2025-11-17 17:37:53
2025_11_2_experiments,16,2025-11-17 17:35:30,GIN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,64,43,16,2025-11-17 17:35:30,2025-11-17 17:39:05,1,,0,,,,,,,,186,64,1.08742952346802,0.493333339691162,1.05592060089111,2025-11-17 17:39:05
2025_11_2_experiments,17,2025-11-17 17:40:12,GIN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,65,49,17,2025-11-17 17:40:12,2025-11-17 18:09:38,1,,1,,,,,,,,188,65,1.05543255805969,0.443333327770233,1.17729127407074,2025-11-17 17:49:59
2025_11_2_experiments,17,2025-11-17 17:40:12,GIN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,65,49,17,2025-11-17 17:40:12,2025-11-17 18:09:38,1,,1,,,,,,,,195,65,1.04414308071136,0.426666676998138,1.19641613960266,2025-11-17 17:59:48
2025_11_2_experiments,17,2025-11-17 17:40:12,GIN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,65,49,17,2025-11-17 17:40:12,2025-11-17 18:09:38,1,,1,,,,,,,,198,65,1.03432464599609,0.436666667461395,1.21817696094513,2025-11-17 18:09:38
2025_11_2_experiments,18,2025-11-17 17:51:15,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,66,50,18,2025-11-17 17:51:15,2025-11-17 17:56:17,1,,2,,,,,,,,190,66,1.09750211238861,0.333333343267441,4.29110813140869,2025-11-17 17:52:56
2025_11_2_experiments,18,2025-11-17 17:51:15,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,66,50,18,2025-11-17 17:51:15,2025-11-17 17:56:17,1,,2,,,,,,,,192,66,1.09662866592407,0.333333343267441,9.16090106964111,2025-11-17 17:54:36
2025_11_2_experiments,18,2025-11-17 17:51:15,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,66,50,18,2025-11-17 17:51:15,2025-11-17 17:56:17,1,,2,,,,,,,,193,66,1.09642744064331,0.333333343267441,1.29887938499451,2025-11-17 17:56:17
2025_11_2_experiments,19,2025-11-17 17:57:23,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,67,54,19,2025-11-17 17:57:23,2025-11-17 18:02:53,1,,3,,,,,,,,194,67,1.07278156280518,0.319999992847443,1.5600391626358,2025-11-17 17:59:13
2025_11_2_experiments,19,2025-11-17 17:57:23,GCN,IMDB-MULTI,,5,3,0,0,f1d15f7664af776f09281c5041b5072cff833307,67,54,19,2025-11-17 17:57:23,2025-11-17 18:02:53,1,,3,,,,,,,,196,67,1.06459033489227,0.330000013113022,7.40115213394165,2025-11-17 18:01:03
